path,transcription,action,object,location
wavs/speakers/Rq9EA8dEeZcEwada2/035d20a0-45db-11e9-81ce-69b74fd7e64e.wav,Turn down the volume,decrease,volume,none
wavs/speakers/Gym5dABePPHA8mZK9/8f6470b0-45f1-11e9-aa19-e96346c3828f.wav,Turn the temperature in the bedroom up,increase,heat,bedroom
wavs/speakers/KLa5k73rZvSlv82X/368cc610-45ea-11e9-b578-494a5b19ab8b.wav,Less heat,decrease,heat,none
wavs/speakers/jgxq52DoPpsR9ZRx/966d2680-451b-11e9-9035-7943ec3b842a.wav,Allow a different language,change language,none,none
wavs/speakers/mor8vDGkaOHzLLWBp/9ce12dd0-453f-11e9-b1e4-e5985dca719e.wav,Resume,activate,music,none
wavs/speakers/AvR9dePW88IynbaE/288da6c0-4521-11e9-a843-8db76f4b5e29.wav,Kitchen heat down,decrease,heat,kitchen
wavs/speakers/zZezMeg5XvcbRdg3/439be220-45d9-11e9-81ce-69b74fd7e64e.wav,Pause,deactivate,music,none
wavs/speakers/d3erpmyk9yFlVyrZ/c50cda20-4607-11e9-bc65-55b32b211b66.wav,"It’s too loud, turn the volume down",decrease,volume,none
wavs/speakers/n5XllaB4gZFwZXkBz/d67b6aa0-45f4-11e9-aa19-e96346c3828f.wav,Bring newspaper,bring,newspaper,none
wavs/speakers/ro5AaKwypZIqNEp2/24df8890-4481-11e9-a9a5-5dbec3b8816a.wav,Play music,activate,music,none
wavs/speakers/xwzgmmv5ZOiVaxXz/d39d6c80-453a-11e9-b1e4-e5985dca719e.wav,Lights off in the kitchen,deactivate,lights,kitchen
wavs/speakers/ObdQbr9wyDfbmW4E/94d222f0-4451-11e9-beaa-1f3e1eab7bff.wav,Louder phone,increase,volume,none
wavs/speakers/2ojo7YRL7Gck83Z3/cd677e90-45e5-11e9-b578-494a5b19ab8b.wav,Bring me the newspaper,bring,newspaper,none
wavs/speakers/gNYvkbx3gof2Y3V9/5d9c68e0-44e2-11e9-bb82-bdba769643e7.wav,Set my phone's language to Korean,change language,Korean,none
wavs/speakers/DWmlpyg93YCXAXgE/d8cc0ae0-4503-11e9-a1ea-79ca03012c0e.wav,Switch on the lamp,activate,lamp,none
wavs/speakers/AY5e3mMgZkIyG3Ox/4f1ae470-446c-11e9-beaa-1f3e1eab7bff.wav,OK now switch the main language to Korean,change language,Korean,none
wavs/speakers/2ojo7YRL7Gck83Z3/99c70d90-45e4-11e9-b578-494a5b19ab8b.wav,Turn the heat up in the bathroom,increase,heat,washroom
wavs/speakers/KLa5k73rZvSlv82X/cc9a7850-45ea-11e9-b578-494a5b19ab8b.wav,Bring me my socks,bring,socks,none
wavs/speakers/xEYa2wgAQof3wyEO/06b43f50-4535-11e9-b1e4-e5985dca719e.wav,Go get me my socks,bring,socks,none
wavs/speakers/zZezMeg5XvcbRdg3/9f7b19b0-45db-11e9-81ce-69b74fd7e64e.wav,Turn the kitchen temperature up,increase,heat,kitchen
wavs/speakers/anvKyBjB5OiP5dYZ/99bdd350-4577-11e9-9600-8f19ade2128c.wav,Turn down the heat in the washroom,decrease,heat,washroom
wavs/speakers/DWmlpyg93YCXAXgE/871692a0-4504-11e9-a1ea-79ca03012c0e.wav,I need volume,increase,volume,none
wavs/speakers/2ojo7YRL7Gck83Z3/3af685a0-45e6-11e9-b578-494a5b19ab8b.wav,Set my device to Chinese,change language,Chinese,none
wavs/speakers/ppzZqYxGkESMdA5Az/5ab451a0-4475-11e9-a9a5-5dbec3b8816a.wav,Decrease sound levels,decrease,volume,none
wavs/speakers/xPZw23VxroC3N34k/e94609c0-4512-11e9-9539-7f047cfe24d1.wav,Could you decrease the heating please?,decrease,heat,none
wavs/speakers/RjDBre8jzzhdr4YL/7e86c990-4417-11e9-85a0-dd11eb2f13b6.wav,Stop the music,deactivate,music,none
wavs/speakers/oXjpaOq4wVUezb3x/ca5c0e00-450e-11e9-9539-7f047cfe24d1.wav,Washroom lights off,deactivate,lights,washroom
wavs/speakers/AvR9dePW88IynbaE/c4d77fe0-4523-11e9-a843-8db76f4b5e29.wav,Make it cooler,decrease,heat,none
wavs/speakers/AvR9dePW88IynbaE/cbe99130-4521-11e9-a843-8db76f4b5e29.wav,Open language settings,change language,none,none
wavs/speakers/mor8vDGkaOHzLLWBp/b2662460-4541-11e9-b1e4-e5985dca719e.wav,Washroom heat down,decrease,heat,washroom
wavs/speakers/9EWlVBQo9rtqRYdy/5e740150-45ec-11e9-aa19-e96346c3828f.wav,Turn on the lights in the bedroom,activate,lights,bedroom
wavs/speakers/qNY4Qwveojc8jlm4/f5ec5a10-44ce-11e9-a8b6-e96f2628bf65.wav,Go get the newspaper,bring,newspaper,none
wavs/speakers/zwKdl7Z2VRudGj2L/8e3f4920-4516-11e9-9035-7943ec3b842a.wav,Turn down the washroom temperature,decrease,heat,washroom
wavs/speakers/qNY4Qwveojc8jlm4/b3f36570-44d0-11e9-a8b6-e96f2628bf65.wav,Heat down,decrease,heat,none
wavs/speakers/kNnmb7MdArswxLYw/51e771d0-45f4-11e9-aa19-e96346c3828f.wav,Turn the temperature down in the bathroom,decrease,heat,washroom
wavs/speakers/DMApMRmGq5hjkyvX/e5b03160-45d9-11e9-81ce-69b74fd7e64e.wav,Fetch the newspaper,bring,newspaper,none
wavs/speakers/BvyakyrDmQfWEABb/4c34ec50-45fd-11e9-bc65-55b32b211b66.wav,Turn up the heat,increase,heat,none
wavs/speakers/d3erpmyk9yFlVyrZ/318c08c0-4611-11e9-bc65-55b32b211b66.wav,Fetch the newspaper,bring,newspaper,none
wavs/speakers/5BEzPgPKe8taG9OB/0ea16430-457c-11e9-9600-8f19ade2128c.wav,Lights off in the washroom,deactivate,lights,washroom
wavs/speakers/ZebMRl5Z7dhrPKRD/f2043710-4555-11e9-aa52-bf2189a03a60.wav,Increase the temperature,increase,heat,none
wavs/speakers/NWAAAQQZDXC5b9Mk/70b29ae0-444b-11e9-beaa-1f3e1eab7bff.wav,Kitchen lights on,activate,lights,kitchen
wavs/speakers/zaEBPeMY4NUbDnZy/fd3cd2f0-44d7-11e9-a8b6-e96f2628bf65.wav,Set my phone's language to Korean,change language,Korean,none
wavs/speakers/eLQ3mNg27GHLkDej/f06cfea0-453c-11e9-b1e4-e5985dca719e.wav,Switch off the lights in the bedroom,deactivate,lights,bedroom
wavs/speakers/n5XllaB4gZFwZXkBz/4f76ceb0-45ee-11e9-aa19-e96346c3828f.wav,Turn on the lamp,activate,lamp,none
wavs/speakers/52XVOeXMXYuaElyw/0ac0a7f0-45c6-11e9-8ec0-7bf21d1cfe30.wav,Turn the bedroom lights on,activate,lights,bedroom
wavs/speakers/mor8vDGkaOHzLLWBp/2a1cfdb0-453f-11e9-b1e4-e5985dca719e.wav,Go get the newspaper,bring,newspaper,none
wavs/speakers/5BEzPgPKe8taG9OB/03b33c10-457c-11e9-9600-8f19ade2128c.wav,Switch the bedroom lights off,deactivate,lights,bedroom
wavs/speakers/xwpvGaaWl5c3G5N3/991dbcc0-45b9-11e9-8ec0-7bf21d1cfe30.wav,Turn up the washroom temperature,increase,heat,washroom
wavs/speakers/EExgNZ9dvgTE3928/815911f0-4610-11e9-bc65-55b32b211b66.wav,Turn up the heat in the kitchen,increase,heat,kitchen
wavs/speakers/X4vEl3glp9urv4GN/edc3b3c0-4540-11e9-b1e4-e5985dca719e.wav,Lights on,activate,lights,none
wavs/speakers/2BqVo8kVB2Skwgyb/e413f490-447b-11e9-a9a5-5dbec3b8816a.wav,Turn on the washroom lights,activate,lights,washroom
wavs/speakers/zaEBPeMY4NUbDnZy/e56b0960-44d9-11e9-a8b6-e96f2628bf65.wav,Turn the washroom lights on,activate,lights,washroom
wavs/speakers/EExgNZ9dvgTE3928/7cd716d0-4611-11e9-bc65-55b32b211b66.wav,Bring some juice,bring,juice,none
wavs/speakers/ro5AaKwypZIqNEp2/425bae60-4483-11e9-a9a5-5dbec3b8816a.wav,Stop,deactivate,music,none
wavs/speakers/kNnmb7MdArswxLYw/49787750-45f0-11e9-aa19-e96346c3828f.wav,Set language to Korean,change language,Korean,none
wavs/speakers/d2waAp3pEjiWgrDEY/074c54e0-451a-11e9-9035-7943ec3b842a.wav,Decrease volume,decrease,volume,none
wavs/speakers/ObdQbr9wyDfbmW4E/68a8fb70-4453-11e9-beaa-1f3e1eab7bff.wav,Turn the lights on in the kitchen,activate,lights,kitchen
wavs/speakers/roOVZm7kYzS5d4q3/19c96d30-451d-11e9-9035-7943ec3b842a.wav,Louder please,increase,volume,none
wavs/speakers/zZezMeg5XvcbRdg3/3b872de0-45db-11e9-81ce-69b74fd7e64e.wav,Reduce audio volume,decrease,volume,none
wavs/speakers/G3QxQd7qGRuXAZda/95184b30-45e7-11e9-b578-494a5b19ab8b.wav,Stop music,deactivate,music,none
wavs/speakers/Rq9EA8dEeZcEwada2/531314d0-45d9-11e9-81ce-69b74fd7e64e.wav,Turn up the heat in the kitchen,increase,heat,kitchen
wavs/speakers/ZebMRl5Z7dhrPKRD/53512850-4562-11e9-9600-8f19ade2128c.wav,Turn the heat down in the kitchen,decrease,heat,kitchen
wavs/speakers/oXjpaOq4wVUezb3x/2e16b6d0-450e-11e9-9539-7f047cfe24d1.wav,Play the music,activate,music,none
wavs/speakers/2BqVo8kVB2Skwgyb/892a8420-4478-11e9-a9a5-5dbec3b8816a.wav,Play the music,activate,music,none
wavs/speakers/M4ybygBlWqImBn9oZ/b1a67250-454b-11e9-aa52-bf2189a03a60.wav,Play music,activate,music,none
wavs/speakers/xwzgmmv5ZOiVaxXz/a32497c0-452d-11e9-b1e4-e5985dca719e.wav,Bedroom lights off,deactivate,lights,bedroom
wavs/speakers/W4XOzzNEbrtZz4dW/9ac535a0-44d1-11e9-a8b6-e96f2628bf65.wav,Turn the volume up,increase,volume,none
wavs/speakers/KLa5k73rZvSlv82X/a5a90ec0-45e8-11e9-b578-494a5b19ab8b.wav,Lights off,deactivate,lights,none
wavs/speakers/R3mexpM2YAtdPbL7/facbfa30-44fc-11e9-a1ea-79ca03012c0e.wav,Turn up the temperature in the kitchen,increase,heat,kitchen
wavs/speakers/Z7BXPnplxGUjZdmBZ/b5da8a40-44f7-11e9-a1ea-79ca03012c0e.wav,That's too quiet,increase,volume,none
wavs/speakers/73bEEYMKLwtmVwV43/5586f910-452b-11e9-a843-8db76f4b5e29.wav,Turn the washroom lights off,deactivate,lights,washroom
wavs/speakers/anvKyBjB5OiP5dYZ/c80a1700-4577-11e9-9600-8f19ade2128c.wav,Get me the newspaper,bring,newspaper,none
wavs/speakers/kxgXN97ALmHbaezp/2cc299c0-4464-11e9-beaa-1f3e1eab7bff.wav,Turn down the temperature,decrease,heat,none
wavs/speakers/DMApMRmGq5hjkyvX/399015a0-45d7-11e9-81ce-69b74fd7e64e.wav,Lamp on,activate,lamp,none
wavs/speakers/gNYvkbx3gof2Y3V9/442f0a00-44df-11e9-a8b6-e96f2628bf65.wav,Kitchen lights off,deactivate,lights,kitchen
wavs/speakers/ro5AaKwypZIqNEp2/b065d8e0-4483-11e9-a9a5-5dbec3b8816a.wav,I need to practice my Chinese. Switch the language,change language,Chinese,none
wavs/speakers/mor8vDGkaOHzLLWBp/557e9a00-453e-11e9-b1e4-e5985dca719e.wav,Reduce audio volume,decrease,volume,none
wavs/speakers/oRrwPDNPlAieQr8Q/414b5e50-451c-11e9-9035-7943ec3b842a.wav,Turn up the volume,increase,volume,none
wavs/speakers/zwKdl7Z2VRudGj2L/8a8fb930-4517-11e9-9035-7943ec3b842a.wav,I need to practice my English. Switch the language,change language,English,none
wavs/speakers/jgxq52DoPpsR9ZRx/db1b3af0-4517-11e9-9035-7943ec3b842a.wav,Lights off in the bedroom,deactivate,lights,bedroom
wavs/speakers/8e5qRjN7dGuovkRY/698cfbe0-459d-11e9-bf4b-216bfa333ac2.wav,Far too quiet,increase,volume,none
wavs/speakers/zaEBPeMY4NUbDnZy/fbe8cdf0-44d2-11e9-a8b6-e96f2628bf65.wav,Turn the lights off in the kitchen,deactivate,lights,kitchen
wavs/speakers/R3mexpM2YAtdPbL7/f87c6f70-44fd-11e9-a1ea-79ca03012c0e.wav,Switch languages,change language,none,none
wavs/speakers/anvKyBjB5OiP5dYZ/8cef8410-4578-11e9-9600-8f19ade2128c.wav,Turn the temperature down,decrease,heat,none
wavs/speakers/oXjpaOq4wVUezb3x/392afd30-4511-11e9-9539-7f047cfe24d1.wav,Decrease volume,decrease,volume,none
wavs/speakers/zZezMeg5XvcbRdg3/96b633d0-45d3-11e9-9992-dfba019cb646.wav,Turn the lights on,activate,lights,none
wavs/speakers/jgxq52DoPpsR9ZRx/b70233d0-4517-11e9-9035-7943ec3b842a.wav,Turn the bathroom lights on,activate,lights,washroom
wavs/speakers/zaEBPeMY4NUbDnZy/ba83c6d0-44d2-11e9-a8b6-e96f2628bf65.wav,Lights on in the washroom,activate,lights,washroom
wavs/speakers/2BqVo8kVB2Skwgyb/b46fc200-447b-11e9-a9a5-5dbec3b8816a.wav,Kitchen lights on,activate,lights,kitchen
wavs/speakers/d3erpmyk9yFlVyrZ/cbe834f0-460e-11e9-bc65-55b32b211b66.wav,Decrease the temperature in the washroom,decrease,heat,washroom
wavs/speakers/n5XllaB4gZFwZXkBz/10fca090-45f0-11e9-aa19-e96346c3828f.wav,Increase the temperature in the kitchen,increase,heat,kitchen
wavs/speakers/n5XllaB4gZFwZXkBz/4fad8760-45f4-11e9-aa19-e96346c3828f.wav,Turn down the temperature in the bedroom,decrease,heat,bedroom
wavs/speakers/xwpvGaaWl5c3G5N3/45d6cf10-45ba-11e9-8ec0-7bf21d1cfe30.wav,Bring newspaper,bring,newspaper,none
wavs/speakers/n5XllaB4gZFwZXkBz/d2a00c90-45f1-11e9-aa19-e96346c3828f.wav,Set my phone's language to English,change language,English,none
wavs/speakers/7NEaXjeLX3sg3yDB/7f07cf00-454c-11e9-aa52-bf2189a03a60.wav,Go get the newspaper,bring,newspaper,none
wavs/speakers/9EWlVBQo9rtqRYdy/87903a20-45ee-11e9-aa19-e96346c3828f.wav,Lights on,activate,lights,none
wavs/speakers/jgxq52DoPpsR9ZRx/8f814230-451a-11e9-9035-7943ec3b842a.wav,Reduce audio volume,decrease,volume,none
wavs/speakers/xwzgmmv5ZOiVaxXz/e7139230-453a-11e9-b1e4-e5985dca719e.wav,Lights off in the bedroom,deactivate,lights,bedroom
wavs/speakers/Rq9EA8dEeZcEwada2/7f8bd100-45d9-11e9-81ce-69b74fd7e64e.wav,Turn the temperature up in the washroom,increase,heat,washroom
wavs/speakers/5BEzPgPKe8taG9OB/caa65e00-457d-11e9-9600-8f19ade2128c.wav,Make the music louder,increase,volume,none
wavs/speakers/d2waAp3pEjiWgrDEY/fe4c5da0-4518-11e9-9035-7943ec3b842a.wav,Turn up the temperature,increase,heat,none
wavs/speakers/9EWlVBQo9rtqRYdy/b4a3e150-45ef-11e9-aa19-e96346c3828f.wav,Turn up the temperature in the bedroom,increase,heat,bedroom
wavs/speakers/kxgXN97ALmHbaezp/be1d6060-4466-11e9-beaa-1f3e1eab7bff.wav,Volume down,decrease,volume,none
wavs/speakers/xwpvGaaWl5c3G5N3/fd0fcc40-4597-11e9-bf4b-216bfa333ac2.wav,Switch on the lights,activate,lights,none
wavs/speakers/xwzgmmv5ZOiVaxXz/73547330-452d-11e9-b1e4-e5985dca719e.wav,Turn off the kitchen lights,deactivate,lights,kitchen
wavs/speakers/2ojo7YRL7Gck83Z3/88aeaad0-45e0-11e9-81ce-69b74fd7e64e.wav,Allow a different language,change language,none,none
wavs/speakers/kNnmb7MdArswxLYw/c0aa8c10-45f4-11e9-aa19-e96346c3828f.wav,Fetch my shoes,bring,shoes,none
wavs/speakers/xwzgmmv5ZOiVaxXz/96148390-4539-11e9-b1e4-e5985dca719e.wav,Set my phone's language to Chinese,change language,Chinese,none
wavs/speakers/KLa5k73rZvSlv82X/753317d0-45e9-11e9-b578-494a5b19ab8b.wav,Turn sound up,increase,volume,none
wavs/speakers/AvR9dePW88IynbaE/9c317df0-4520-11e9-a843-8db76f4b5e29.wav,Increase the heating,increase,heat,none
wavs/speakers/mor8vDGkaOHzLLWBp/80beb9b0-453f-11e9-b1e4-e5985dca719e.wav,Set my phone's language to Korean,change language,Korean,none
wavs/speakers/8e5qRjN7dGuovkRY/52bdd540-459f-11e9-bf4b-216bfa333ac2.wav,Turn down the volume,decrease,volume,none
wavs/speakers/2BqVo8kVB2Skwgyb/7cfad3f0-447b-11e9-a9a5-5dbec3b8816a.wav,Turn the heat down,decrease,heat,none
wavs/speakers/R3mXwwoaX9IoRVKe/b8bfc080-4552-11e9-aa52-bf2189a03a60.wav,Bring shoes,bring,shoes,none
wavs/speakers/M4ybygBlWqImBn9oZ/27461220-454e-11e9-aa52-bf2189a03a60.wav,Turn off the lights in the bedroom,deactivate,lights,bedroom
wavs/speakers/2ojo7YRL7Gck83Z3/4ef02cd0-45de-11e9-81ce-69b74fd7e64e.wav,Switch on the lights,activate,lights,none
wavs/speakers/52XVOeXMXYuaElyw/6dab59c0-45c9-11e9-8ec0-7bf21d1cfe30.wav,Louder phone,increase,volume,none
wavs/speakers/52XVOeXMXYuaElyw/e7156be0-45c7-11e9-8ec0-7bf21d1cfe30.wav,Bring my shoes,bring,shoes,none
wavs/speakers/zwKdl7Z2VRudGj2L/fd37c0b0-4515-11e9-9035-7943ec3b842a.wav,Turn up the temperature in the kitchen,increase,heat,kitchen
wavs/speakers/5o9BvRGEGvhaeBwA/38785960-44ed-11e9-a1ea-79ca03012c0e.wav,Turn sound down,decrease,volume,none
wavs/speakers/WYmlNV2rDkSaALOE/c54771e0-4435-11e9-beaa-1f3e1eab7bff.wav,Turn off the lamp,deactivate,lamp,none
wavs/speakers/2BqVo8kVB2Skwgyb/8a953050-447b-11e9-a9a5-5dbec3b8816a.wav,Start the music,activate,music,none
wavs/speakers/KLa5k73rZvSlv82X/4fd00f10-45ea-11e9-b578-494a5b19ab8b.wav,Turn the heat down in the kitchen,decrease,heat,kitchen
wavs/speakers/zaEBPeMY4NUbDnZy/fe637bd0-44db-11e9-a8b6-e96f2628bf65.wav,Too loud,decrease,volume,none
wavs/speakers/2ojo7YRL7Gck83Z3/35b63900-45e6-11e9-b578-494a5b19ab8b.wav,Set language to Korean,change language,Korean,none
wavs/speakers/kxgXN97ALmHbaezp/3ef40da0-4468-11e9-beaa-1f3e1eab7bff.wav,Turn up the heat in the bathroom,increase,heat,washroom
wavs/speakers/g2dnA9Wpvzi2WAmZ/91a6e7e0-4547-11e9-aa52-bf2189a03a60.wav,Turn the bedroom lights off,deactivate,lights,bedroom
wavs/speakers/BvyakyrDmQfWEABb/f01bd8b0-45fd-11e9-bc65-55b32b211b66.wav,Washroom lights off,deactivate,lights,washroom
wavs/speakers/73bEEYMKLwtmVwV43/c9be0830-452d-11e9-b1e4-e5985dca719e.wav,Turn up the bedroom heat,increase,heat,bedroom
wavs/speakers/ppzZqYxGkESMdA5Az/30fd7490-4475-11e9-a9a5-5dbec3b8816a.wav,"I need to hear this, increase the volume",increase,volume,none
wavs/speakers/9EWlVBQo9rtqRYdy/f2d4aa60-45ed-11e9-aa19-e96346c3828f.wav,Resume music,activate,music,none
wavs/speakers/ppzZqYxGkESMdA5Az/a10a1810-4470-11e9-a9a5-5dbec3b8816a.wav,Turn volume down,decrease,volume,none
wavs/speakers/2ojo7YRL7Gck83Z3/6ddb5de0-45de-11e9-81ce-69b74fd7e64e.wav,Turn up the temperature,increase,heat,none
wavs/speakers/AY5e3mMgZkIyG3Ox/6f57b840-446b-11e9-beaa-1f3e1eab7bff.wav,Increase the temperature in the bedroom,increase,heat,bedroom
wavs/speakers/R3mXwwoaX9IoRVKe/547c7900-454e-11e9-aa52-bf2189a03a60.wav,Bring shoes,bring,shoes,none
wavs/speakers/2ojo7YRL7Gck83Z3/f84c94b0-45e0-11e9-81ce-69b74fd7e64e.wav,Lights off,deactivate,lights,none
wavs/speakers/5BEzPgPKe8taG9OB/38ae7030-457f-11e9-9600-8f19ade2128c.wav,Turn down the heat in the bathroom,decrease,heat,washroom
wavs/speakers/ro5AaKwypZIqNEp2/134ba580-4483-11e9-a9a5-5dbec3b8816a.wav,Turn down the bedroom heat,decrease,heat,bedroom
wavs/speakers/ZebMRl5Z7dhrPKRD/b3cfc7b0-455b-11e9-aa52-bf2189a03a60.wav,Heat down,decrease,heat,none
wavs/speakers/ro5AaKwypZIqNEp2/aa347ce0-4480-11e9-a9a5-5dbec3b8816a.wav,Turn the bedroom heat up,increase,heat,bedroom
wavs/speakers/ro5AaKwypZIqNEp2/8ae95180-4480-11e9-a9a5-5dbec3b8816a.wav,Could you increase the heating?,increase,heat,none
wavs/speakers/neaPN7GbBEUex8rV/45bfe580-45d7-11e9-81ce-69b74fd7e64e.wav,Fetch the newspaper,bring,newspaper,none
wavs/speakers/Rq9EA8dEeZcEwada2/19ca9f40-45d9-11e9-81ce-69b74fd7e64e.wav,Decrease sound levels,decrease,volume,none
wavs/speakers/AvR9dePW88IynbaE/276a06f0-4524-11e9-a843-8db76f4b5e29.wav,Pause music,deactivate,music,none
wavs/speakers/R3mXwwoaX9IoRVKe/cf79ab10-4548-11e9-aa52-bf2189a03a60.wav,Switch off the lights in the kitchen,deactivate,lights,kitchen
wavs/speakers/xEYa2wgAQof3wyEO/ace944f0-4536-11e9-b1e4-e5985dca719e.wav,Lights on in the kitchen,activate,lights,kitchen
wavs/speakers/d3erpmyk9yFlVyrZ/9aef1d90-460a-11e9-bc65-55b32b211b66.wav,Turn the lamp on,activate,lamp,none
wavs/speakers/kNnmb7MdArswxLYw/db3fe270-45f2-11e9-aa19-e96346c3828f.wav,Turn the bedroom lights off,deactivate,lights,bedroom
wavs/speakers/xwzgmmv5ZOiVaxXz/f845b0c0-4539-11e9-b1e4-e5985dca719e.wav,Turn the heat up,increase,heat,none
wavs/speakers/9EWlVBQo9rtqRYdy/c61ff6a0-45ed-11e9-aa19-e96346c3828f.wav,Turn down the washroom temperature,decrease,heat,washroom
wavs/speakers/xEYa2wgAQof3wyEO/228d1560-4537-11e9-b1e4-e5985dca719e.wav,Switch off the washroom lights,deactivate,lights,washroom
wavs/speakers/Rq9EA8dEeZcEwada2/d3892850-45d6-11e9-81ce-69b74fd7e64e.wav,Volume down,decrease,volume,none
wavs/speakers/zwKdl7Z2VRudGj2L/e2140270-4516-11e9-9035-7943ec3b842a.wav,Get me some juice,bring,juice,none
wavs/speakers/WYmlNV2rDkSaALOE/9e64fc70-4433-11e9-beaa-1f3e1eab7bff.wav,Turn the sound up,increase,volume,none
wavs/speakers/9EWlVBQo9rtqRYdy/a34a1680-45f0-11e9-aa19-e96346c3828f.wav,Bring me my socks,bring,socks,none
wavs/speakers/RjDBre8jzzhdr4YL/1a2b82b0-4412-11e9-85a0-dd11eb2f13b6.wav,Lights off in the bedroom,deactivate,lights,bedroom
wavs/speakers/Z7BXPnplxGUjZdmBZ/cae16210-44f7-11e9-a1ea-79ca03012c0e.wav,Reduce audio volume,decrease,volume,none
wavs/speakers/NWAAAQQZDXC5b9Mk/3a972580-444f-11e9-beaa-1f3e1eab7bff.wav,Switch off the lights in the bedroom,deactivate,lights,bedroom
wavs/speakers/52XVOeXMXYuaElyw/89ff5aa0-45c8-11e9-8ec0-7bf21d1cfe30.wav,Pause the music,deactivate,music,none
wavs/speakers/AY5e3mMgZkIyG3Ox/f467acf0-446d-11e9-beaa-1f3e1eab7bff.wav,Bedroom heat down,decrease,heat,bedroom
wavs/speakers/WYmlNV2rDkSaALOE/90c202a0-4435-11e9-beaa-1f3e1eab7bff.wav,Switch on the lights,activate,lights,none
wavs/speakers/kNnmb7MdArswxLYw/21474880-45f3-11e9-aa19-e96346c3828f.wav,Far too quiet,increase,volume,none
wavs/speakers/Rq9EA8dEeZcEwada2/8bd33d00-45d8-11e9-81ce-69b74fd7e64e.wav,Switch on the bathroom lights,activate,lights,washroom
wavs/speakers/AvR9dePW88IynbaE/6cde3fa0-4522-11e9-a843-8db76f4b5e29.wav,Switch on the lamp,activate,lamp,none
wavs/speakers/jgxq52DoPpsR9ZRx/123b4ae0-451b-11e9-9035-7943ec3b842a.wav,Turn the kitchen temperature down,decrease,heat,kitchen
wavs/speakers/xwpvGaaWl5c3G5N3/57302f40-45ba-11e9-8ec0-7bf21d1cfe30.wav,Go get me some juice,bring,juice,none
wavs/speakers/xEYa2wgAQof3wyEO/6d59d310-4534-11e9-b1e4-e5985dca719e.wav,Bring the newspaper,bring,newspaper,none
wavs/speakers/RjDBre8jzzhdr4YL/90199800-4411-11e9-85a0-dd11eb2f13b6.wav,Switch on the lamp,activate,lamp,none
wavs/speakers/kxgXN97ALmHbaezp/79c57f10-4466-11e9-beaa-1f3e1eab7bff.wav,Set language to Chinese,change language,Chinese,none
wavs/speakers/8e5qRjN7dGuovkRY/9d9878d0-45a0-11e9-bf4b-216bfa333ac2.wav,Decrease sound levels,decrease,volume,none
wavs/speakers/xwpvGaaWl5c3G5N3/05323920-45b7-11e9-8ec0-7bf21d1cfe30.wav,Turn the washroom lights off,deactivate,lights,washroom
wavs/speakers/G3QxQd7qGRuXAZda/60fdc830-45e6-11e9-b578-494a5b19ab8b.wav,Switch off the lights in the bedroom,deactivate,lights,bedroom
wavs/speakers/zaEBPeMY4NUbDnZy/c8909a70-44da-11e9-a8b6-e96f2628bf65.wav,Turn sound up,increase,volume,none
wavs/speakers/DMApMRmGq5hjkyvX/a06e7a60-45db-11e9-81ce-69b74fd7e64e.wav,Turn the bedroom heat up,increase,heat,bedroom
wavs/speakers/W4XOzzNEbrtZz4dW/65109530-44d1-11e9-a8b6-e96f2628bf65.wav,Set my phone's language to English,change language,English,none
wavs/speakers/9mYN2zmq7aTw4Blo/f2440fd0-4450-11e9-beaa-1f3e1eab7bff.wav,Increase the heating in the bathroom,increase,heat,washroom
wavs/speakers/d2waAp3pEjiWgrDEY/0a54d6c0-4516-11e9-9035-7943ec3b842a.wav,Allow a different language,change language,none,none
wavs/speakers/mor8vDGkaOHzLLWBp/f1f4ec40-453e-11e9-b1e4-e5985dca719e.wav,Turn down the washroom temperature,decrease,heat,washroom
wavs/speakers/ZebMRl5Z7dhrPKRD/a84a9e70-4555-11e9-aa52-bf2189a03a60.wav,Turn volume down,decrease,volume,none
wavs/speakers/xEYa2wgAQof3wyEO/2d250e90-4534-11e9-b1e4-e5985dca719e.wav,Turn the heat down in the washroom,decrease,heat,washroom
wavs/speakers/73bEEYMKLwtmVwV43/3dccaf20-452d-11e9-b1e4-e5985dca719e.wav,Increase the volume,increase,volume,none
wavs/speakers/oXjpaOq4wVUezb3x/f41a6fb0-450f-11e9-9539-7f047cfe24d1.wav,Resume music,activate,music,none
wavs/speakers/n5XllaB4gZFwZXkBz/d17bc2c0-45ef-11e9-aa19-e96346c3828f.wav,That’s too loud,decrease,volume,none
wavs/speakers/7NEaXjeLX3sg3yDB/8b7f7d50-454c-11e9-aa52-bf2189a03a60.wav,Bring juice,bring,juice,none
wavs/speakers/oXjpaOq4wVUezb3x/aa9deaa0-4510-11e9-9539-7f047cfe24d1.wav,Switch on the lamp,activate,lamp,none
wavs/speakers/qNY4Qwveojc8jlm4/29932920-44cf-11e9-a8b6-e96f2628bf65.wav,Open language settings,change language,none,none
wavs/speakers/zZezMeg5XvcbRdg3/b4e53ca0-45da-11e9-81ce-69b74fd7e64e.wav,Lights off in the bedroom,deactivate,lights,bedroom
wavs/speakers/xwzgmmv5ZOiVaxXz/97977d40-453d-11e9-b1e4-e5985dca719e.wav,Bring socks,bring,socks,none
wavs/speakers/ZebMRl5Z7dhrPKRD/cacea320-4554-11e9-aa52-bf2189a03a60.wav,Lights on in the bedroom,activate,lights,bedroom
